"Advertiser ID","Advertiser","Campaign Group ID","Campaign Group","Campaign ID","Campaign","Domains","App Title","Channel Type","Channel Subtype","Media Cost","Third-Party CPM Fee","Third-Party CPC Fee","Impressions","Clicks","Conversions","eCPM","CTR","CVR","eCPC","eCPA","Secondary Conversions","Conversion Revenue","ROAS","eCPE","eCPA (Secondary)"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","cuisineactuelle.fr","","Native","Standard","€14,38 ","€0,00 ","€0,00 ","3 952","31","0","€3,64 ","0,78%","0,00%","€0,46 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","orange.fr","","Native","Standard","€8,10 ","€0,00 ","€0,00 ","2 475","1","0","€3,27 ","0,04%","0,00%","€8,10 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","notretemps.com","","Display","Standard","€0,11 ","€0,00 ","€0,00 ","25","0","0","€4,48 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","leparisien.fr","","Native","Standard","€5,45 ","€0,00 ","€0,00 ","1 483","0","0","€3,67 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","logic-immo.com","","Native","Standard","€0,06 ","€0,00 ","€0,00 ","18","0","0","€3,51 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","deco.fr","","Native","Standard","€0,06 ","€0,00 ","€0,00 ","17","0","0","€3,68 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","logic-immo.com","","Display","Standard","€0,03 ","€0,00 ","€0,00 ","7","0","0","€3,73 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","welovetennis.fr","","Display","Standard","€0,23 ","€0,00 ","€0,00 ","60","0","0","€3,87 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","caminteresse.fr","","Display","Standard","€0,44 ","€0,00 ","€0,00 ","109","0","0","€4,06 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","lamontagne.fr","","Display","Standard","€0,48 ","€0,00 ","€0,00 ","101","0","0","€4,75 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","ladepeche.fr","","Display","Standard","€11,57 ","€0,00 ","€0,00 ","2 463","11","0","€4,70 ","0,45%","0,00%","€1,05 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","lardennais.fr","","Display","Standard","€0,14 ","€0,00 ","€0,00 ","36","0","0","€3,99 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","corsematin.com","","Native","Standard","€0,23 ","€0,00 ","€0,00 ","64","0","0","€3,60 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","deco.fr","","Native","Standard","€0,10 ","€0,00 ","€0,00 ","28","0","0","€3,56 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","voici.fr","","Native","Standard","€79,02 ","€0,00 ","€0,00 ","21 568","330","0","€3,66 ","1,53%","0,00%","€0,24 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","lemonde.fr","","Native","Standard","€0,98 ","€0,00 ","€0,00 ","285","1","0","€3,45 ","0,35%","0,00%","€0,98 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","cosmopolitan.fr","","Display","Standard","€0,30 ","€0,00 ","€0,00 ","77","1","0","€3,93 ","1,30%","0,00%","€0,30 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","deco.fr","","Display","Standard","€0,02 ","€0,00 ","€0,00 ","4","0","0","€4,04 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","free.fr","","Display","Standard","€0,02 ","€0,00 ","€0,00 ","4","0","0","€3,77 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","planet.fr","","Display","Standard","€1,43 ","€0,00 ","€0,00 ","368","3","0","€3,88 ","0,82%","0,00%","€0,48 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","maison-travaux.fr","","Native","Standard","€24,85 ","€0,00 ","€0,00 ","6 777","22","0","€3,67 ","0,32%","0,00%","€1,13 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","caminteresse.fr","","Native","Standard","€28,83 ","€0,00 ","€0,00 ","7 848","111","0","€3,67 ","1,41%","0,00%","€0,26 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","ma-propriete.fr","","Native","Standard","€0,00 ","€0,00 ","€0,00 ","1","0","0","€3,77 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","gentside.com","","Native","Standard","€0,05 ","€0,00 ","€0,00 ","14","0","0","€3,64 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","terrafemina.com","","Display","Standard","€0,00 ","€0,00 ","€0,00 ","1","0","0","€4,63 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","latribune.fr","","Display","Standard","€0,02 ","€0,00 ","€0,00 ","4","0","0","€3,77 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","grazia.fr","","Display","Standard","€2,54 ","€0,00 ","€0,00 ","612","3","0","€4,15 ","0,49%","0,00%","€0,85 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","linternaute.com","","Native","Standard","€7,54 ","€0,00 ","€0,00 ","2 045","11","0","€3,69 ","0,54%","0,00%","€0,69 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","lefigaro.fr","","Display","Standard","€1,57 ","€0,00 ","€0,00 ","331","0","0","€4,73 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","vogue.fr","","Native","Standard","€0,06 ","€0,00 ","€0,00 ","16","0","0","€3,71 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","midilibre.fr","","Display","Standard","€7,34 ","€0,00 ","€0,00 ","1 786","2","0","€4,11 ","0,11%","0,00%","€3,67 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","vogue.fr","","Display","Standard","€0,19 ","€0,00 ","€0,00 ","49","0","0","€3,86 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","pausette.fr","","Native","Standard","€21,48 ","€0,00 ","€0,00 ","5 873","32","0","€3,66 ","0,54%","0,00%","€0,67 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","planete-deco.fr","","Display","Standard","€0,01 ","€0,00 ","€0,00 ","3","0","0","€3,87 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","lunion.fr","","Display","Standard","€0,02 ","€0,00 ","€0,00 ","6","0","0","€4,00 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","terrafemina.com","","Native","Standard","€0,37 ","€0,00 ","€0,00 ","101","2","0","€3,70 ","1,98%","0,00%","€0,19 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","pausette.fr","","Native","Standard","€51,97 ","€0,00 ","€0,00 ","14 221","80","0","€3,65 ","0,56%","0,00%","€0,65 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","programme-television.org","","Display","Standard","€0,58 ","€0,00 ","€0,00 ","151","0","0","€3,85 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","voici.fr","","Display","Standard","€1,01 ","€0,00 ","€0,00 ","250","0","0","€4,05 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","centrepresseaveyron.fr","","Native","Standard","€1,79 ","€0,00 ","€0,00 ","492","3","0","€3,64 ","0,61%","0,00%","€0,60 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","onzemondial.com","","Native","Standard","€0,10 ","€0,00 ","€0,00 ","29","0","0","€3,57 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","lamontagne.fr","","Display","Standard","€0,39 ","€0,00 ","€0,00 ","83","0","0","€4,71 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","journaldesfemmes.fr","","Display","Standard","€0,27 ","€0,00 ","€0,00 ","67","0","0","€3,99 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","telerama.fr","","Native","Standard","€0,12 ","€0,00 ","€0,00 ","37","0","0","€3,18 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","paruvendu.fr","","Display","Standard","€0,00 ","€0,00 ","€0,00 ","1","0","0","€4,63 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","lesechos.fr","","Display","Standard","€0,13 ","€0,00 ","€0,00 ","28","0","0","€4,55 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","charentelibre.fr","","Native","Standard","€0,82 ","€0,00 ","€0,00 ","224","0","0","€3,65 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","parents.fr","","Display","Standard","€0,06 ","€0,00 ","€0,00 ","14","0","0","€4,33 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","bfmtv.com","","Display","Standard","€5,96 ","€0,00 ","€0,00 ","1 333","0","0","€4,47 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","sports.fr","","Display","Standard","€20,98 ","€0,00 ","€0,00 ","5 334","21","0","€3,93 ","0,39%","0,00%","€1,00 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","lesechos.fr","","Display","Standard","€0,16 ","€0,00 ","€0,00 ","34","0","0","€4,58 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","actu.fr","","Native","Standard","€1,22 ","€0,00 ","€0,00 ","329","0","0","€3,70 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","aufeminin.com","","Native","Standard","€2,57 ","€0,00 ","€0,00 ","720","1","0","€3,57 ","0,14%","0,00%","€2,57 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","techradar.com","","Native","Standard","€0,00 ","€0,00 ","€0,00 ","1","0","0","€3,71 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","750g.com","","Native","Standard","€5,50 ","€0,00 ","€0,00 ","1 497","16","0","€3,68 ","1,07%","0,00%","€0,34 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","actu.fr","","Display","Standard","€0,09 ","€0,00 ","€0,00 ","22","0","0","€4,31 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","onzemondial.com","","Display","Standard","€0,04 ","€0,00 ","€0,00 ","8","0","0","€4,58 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","cosmopolitan.fr","","Native","Standard","€0,76 ","€0,00 ","€0,00 ","208","1","0","€3,64 ","0,48%","0,00%","€0,76 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","allocine.fr","","Native","Standard","€56,04 ","€0,00 ","€0,00 ","15 256","199","0","€3,67 ","1,30%","0,00%","€0,28 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","programme.tv","","Native","Standard","€5,94 ","€0,00 ","€0,00 ","1 757","20","0","€3,38 ","1,14%","0,00%","€0,30 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","huffingtonpost.fr","","Display","Standard","€0,08 ","€0,00 ","€0,00 ","17","0","0","€4,64 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","lemonde.fr","","Display","Standard","€0,33 ","€0,00 ","€0,00 ","81","0","0","€4,10 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","lefigaro.fr","","Native","Standard","€0,37 ","€0,00 ","€0,00 ","138","0","0","€2,69 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","tripadvisor.fr","","Native","Standard","€0,32 ","€0,00 ","€0,00 ","92","0","0","€3,49 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","geo.fr","","Native","Standard","€2,76 ","€0,00 ","€0,00 ","759","7","0","€3,64 ","0,92%","0,00%","€0,39 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","leprogres.fr","","Native","Standard","€0,82 ","€0,00 ","€0,00 ","227","0","0","€3,62 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
